"","id","edad","genero","carrera","semestre","promedio","creditos","asistencia","estudio","videojuegos","deporte","dormir","trabajo","ingresos","condicion","modalidad","extra_escolar","seleccionado","transporte","traslado","internet","tutorias","beca","perfil_simulado"
"624","E0624",19,"Femenino","Sistemas",4,75,128,84,13,8,10,6,3,23456,"Baja","Presencial","Voluntariado","NO","Caminando",39,"Regular","NO","NO","Academico_moderado"
"625","E0625",22,"Femenino","Mecatronica",6,80,224,78,10,25,1,6,8,9978,"Media","Presencial","Deporte","NO","Publico",27,"Bueno","NO","NO","Jugador_digital"
"626","E0626",18,"Masculino","Administracion",2,70,54,85,7,15,3,7,0,21736,"Baja","Presencial","Ninguna","NO","Bicicleta",19,"Bueno","SI","NO","Jugador_digital"
"627","E0627",21,"Masculino","Electronica",4,74,171,89,14,3,0,6,26,8844,"Baja","Presencial","Ninguna","NO","Auto",60,"Regular","NO","SI","Trabaja_y_estudia"
"628","E0628",19,"Masculino","Industrial",6,78,238,68,4,7,3,8,24,12059,"Baja","Hibrida","Voluntariado","NO","Auto",21,"Limitado","SI","NO","Riesgo_academico"
"629","E0629",23,"Masculino","Mecatronica",7,77,248,84,6,16,4,7,0,15787,"Media","Presencial","Ninguna","NO","Caminando",48,"Bueno","NO","SI","Jugador_digital"
"630","E0630",18,"Femenino","Administracion",6,66,254,56,3,9,3,4,15,11903,"Media","Presencial","Ninguna","NO","Auto",49,"Bueno","NO","NO","Riesgo_academico"
"631","E0631",21,"Masculino","Mecatronica",3,87,111,100,15,6,5,7,8,21061,"Media","Virtual","Deporte","SI","Auto",32,"Bueno","NO","NO","Alto_desempeno_integral"
"632","E0632",23,"Masculino","Industrial",8,86,305,89,16,4,0,8,7,3000,"Media","Presencial","Cultural","SI","Auto",7,"Regular","NO","SI","Alto_desempeno_integral"
"633","E0633",21,"Masculino","Sistemas",7,90,287,97,23,6,6,7,0,23946,"Media","Hibrida","Cultural","SI","Publico",5,"Bueno","SI","NO","Alto_desempeno_integral"
"634","E0634",20,"Femenino","Administracion",4,81,163,74,10,5,4,7,10,22671,"Baja","Presencial","Arte","NO","Caminando",65,"Bueno","NO","SI","Academico_moderado"
"635","E0635",21,"Femenino","Sistemas",4,73,130,74,9,15,6,7,0,21016,"Media","Presencial","Cultural","NO","Publico",61,"Bueno","NO","SI","Academico_moderado"
"636","E0636",20,"Masculino","Civil",3,80,98,83,5,31,0,6,3,21906,"Media","Presencial","Ninguna","NO","Publico",38,"Regular","NO","NO","Jugador_digital"
"637","E0637",20,"Femenino","Industrial",3,84,105,94,8,12,3,7,11,38890,"Media","Presencial","Ninguna","NO","Caminando",13,"Bueno","SI","NO","Academico_moderado"
"638","E0638",24,"Masculino","Industrial",4,74,129,83,8,8,7,6,17,6338,"Media","Hibrida","Ninguna","NO","Publico",31,"Bueno","NO","NO","Trabaja_y_estudia"
"639","E0639",24,"Masculino","Industrial",6,94,203,93,10,12,5,7,7,32419,"Alta","Virtual","Deporte","NO","Publico",25,"Bueno","NO","NO","Alto_desempeno_integral"
"640","E0640",23,"Masculino","Administracion",2,60,52,66,3,13,1,5,20,9946,"Baja","Presencial","Ninguna","NO","Publico",8,"Regular","NO","SI","Riesgo_academico"
"641","E0641",23,"Femenino","Electronica",4,77,117,100,8,8,6,8,17,15289,"Baja","Presencial","Deporte","NO","Publico",28,"Regular","NO","SI","Academico_moderado"
"642","E0642",22,"Femenino","Electronica",4,72,136,91,12,10,8,7,0,17274,"Alta","Presencial","Deporte","SI","Publico",58,"Regular","NO","SI","Academico_moderado"
"643","E0643",23,"Masculino","Industrial",7,71,259,71,8,7,4,6,24,17511,"Baja","Hibrida","Voluntariado","NO","Auto",52,"Bueno","NO","SI","Trabaja_y_estudia"
"644","E0644",23,"Femenino","Industrial",5,79,178,92,14,7,11,7,11,15563,"Alta","Virtual","Deporte","SI","Publico",35,"Bueno","SI","NO","Academico_moderado"
"645","E0645",22,"No especifica","Administracion",5,84,182,85,6,3,1,7,23,15017,"Alta","Hibrida","Arte","NO","Bicicleta",41,"Bueno","SI","SI","Trabaja_y_estudia"
"646","E0646",18,"Masculino","Sistemas",3,72,99,83,6,4,3,8,18,14501,"Media","Hibrida","Ninguna","SI","Bicicleta",14,"Regular","NO","NO","Academico_moderado"
"647","E0647",18,"Masculino","Industrial",3,72,118,84,7,3,1,6,15,7397,"Baja","Presencial","Ninguna","NO","Bicicleta",34,"Regular","NO","SI","Trabaja_y_estudia"
"648","E0648",19,"No especifica","Industrial",4,79,148,86,10,4,4,7,0,25818,"Media","Hibrida","Cultural","NO","Caminando",25,"Bueno","NO","NO","Academico_moderado"
"649","E0649",19,"Femenino","Civil",6,66,214,77,4,29,2,6,2,21034,"Baja","Presencial","Ninguna","NO","Publico",81,"Bueno","NO","NO","Jugador_digital"
"650","E0650",23,"Masculino","Sistemas",3,77,98,78,11,9,4,7,0,10093,"Media","Presencial","Deporte","NO","Auto",35,"Regular","SI","SI","Academico_moderado"
"651","E0651",25,"Masculino","Electronica",8,80,338,88,8,1,6,7,8,21088,"Media","Presencial","Deporte","NO","Auto",38,"Bueno","NO","NO","Academico_moderado"
"652","E0652",26,"Femenino","Mecatronica",2,64,57,73,4,18,3,6,20,10241,"Baja","Presencial","Ninguna","NO","Caminando",50,"Limitado","NO","NO","Riesgo_academico"
"653","E0653",24,"Femenino","Sistemas",6,68,238,62,0,20,3,6,21,11713,"Baja","Presencial","Ninguna","NO","Caminando",37,"Bueno","SI","SI","Riesgo_academico"
"654","E0654",18,"Femenino","Industrial",6,62,223,71,6,15,1,7,13,7777,"Baja","Presencial","Ninguna","NO","Auto",35,"Regular","NO","SI","Riesgo_academico"
"655","E0655",19,"Femenino","Administracion",2,84,47,78,7,15,0,7,11,24181,"Media","Presencial","Arte","NO","Caminando",34,"Bueno","SI","NO","Jugador_digital"
"656","E0656",20,"Femenino","Sistemas",10,75,375,78,6,4,2,6,32,4771,"Alta","Hibrida","Ninguna","NO","Publico",29,"Bueno","SI","SI","Trabaja_y_estudia"
"657","E0657",20,"No especifica","Sistemas",6,79,250,81,8,6,3,6,22,19986,"Baja","Hibrida","Ninguna","NO","Auto",38,"Limitado","NO","NO","Academico_moderado"
"658","E0658",21,"Masculino","Administracion",4,96,142,95,10,1,5,8,0,36943,"Media","Presencial","Arte","SI","Publico",67,"Regular","SI","SI","Alto_desempeno_integral"
"659","E0659",21,"Femenino","Industrial",4,78,122,73,12,0,5,8,2,16183,"Media","Virtual","Ninguna","NO","Publico",5,"Regular","NO","SI","Academico_moderado"
"660","E0660",22,"Masculino","Mecatronica",6,76,215,83,10,10,3,6,3,12013,"Baja","Presencial","Ninguna","NO","Publico",61,"Limitado","NO","NO","Academico_moderado"
"661","E0661",19,"Femenino","Civil",5,78,211,70,6,22,4,4,5,12018,"Baja","Presencial","Ninguna","NO","Caminando",45,"Bueno","NO","NO","Jugador_digital"
"662","E0662",21,"Femenino","Industrial",6,77,241,83,3,18,4,5,34,4595,"Media","Presencial","Ninguna","NO","Publico",38,"Limitado","NO","SI","Riesgo_academico"
"663","E0663",19,"Masculino","Administracion",5,53,187,70,3,17,1,6,2,15592,"Alta","Presencial","Ninguna","NO","Auto",41,"Regular","NO","SI","Riesgo_academico"
"664","E0664",22,"Masculino","Mecatronica",5,89,160,93,22,9,5,6,9,15773,"Baja","Virtual","Ninguna","NO","Caminando",53,"Bueno","NO","NO","Alto_desempeno_integral"
"665","E0665",18,"Femenino","Administracion",6,78,192,79,12,5,4,7,30,9129,"Media","Presencial","Ninguna","SI","Bicicleta",17,"Bueno","NO","NO","Trabaja_y_estudia"
"666","E0666",19,"Masculino","Mecatronica",1,92,65,94,17,8,14,5,0,19003,"Baja","Presencial","Deporte","SI","Publico",55,"Bueno","NO","SI","Alto_desempeno_integral"
"667","E0667",24,"Masculino","Civil",6,88,220,95,17,5,5,8,2,41816,"Media","Presencial","Arte","NO","Auto",86,"Bueno","NO","SI","Alto_desempeno_integral"
"668","E0668",22,"Femenino","Civil",4,69,162,69,5,9,2,8,25,5010,"Media","Hibrida","Voluntariado","NO","Caminando",50,"Bueno","NO","NO","Riesgo_academico"
"669","E0669",19,"Masculino","Sistemas",4,87,153,92,12,0,6,7,11,19882,"Baja","Virtual","Deporte","SI","Auto",17,"Regular","SI","NO","Alto_desempeno_integral"
"670","E0670",23,"Femenino","Industrial",7,95,225,94,18,7,10,8,12,14569,"Alta","Hibrida","Cultural","SI","Auto",29,"Bueno","SI","NO","Alto_desempeno_integral"
"671","E0671",22,"Masculino","Industrial",6,76,230,78,6,14,2,7,5,19418,"Media","Hibrida","Ninguna","NO","Publico",42,"Bueno","NO","NO","Jugador_digital"
"672","E0672",19,"Masculino","Administracion",1,87,43,94,20,4,7,6,0,22142,"Baja","Presencial","Deporte","SI","Auto",38,"Bueno","NO","SI","Alto_desempeno_integral"
"673","E0673",19,"Femenino","Sistemas",3,60,150,59,8,19,0,6,18,23030,"Media","Presencial","Ninguna","NO","Publico",58,"Bueno","NO","SI","Riesgo_academico"
"674","E0674",21,"Masculino","Sistemas",3,78,138,76,8,24,1,8,0,11236,"Media","Presencial","Deporte","NO","Auto",5,"Bueno","SI","NO","Jugador_digital"
"675","E0675",21,"Femenino","Mecatronica",7,85,261,74,6,20,2,6,3,30090,"Media","Presencial","Ninguna","SI","Auto",31,"Bueno","NO","NO","Jugador_digital"
"676","E0676",22,"Femenino","Sistemas",3,86,110,87,11,9,1,7,17,23729,"Baja","Hibrida","Deporte","SI","Bicicleta",18,"Limitado","NO","NO","Academico_moderado"
"677","E0677",19,"Masculino","Sistemas",8,76,296,80,4,10,0,8,6,14395,"Baja","Hibrida","Ninguna","SI","Bicicleta",23,"Regular","NO","SI","Jugador_digital"
"678","E0678",22,"Masculino","Sistemas",5,72,198,73,8,30,0,7,0,15019,"Alta","Presencial","Ninguna","NO","Bicicleta",48,"Bueno","NO","NO","Jugador_digital"
"679","E0679",24,"Femenino","Industrial",7,69,247,73,4,16,1,7,14,16377,"Media","Presencial","Voluntariado","SI","Publico",25,"Bueno","SI","NO","Jugador_digital"
"680","E0680",20,"Masculino","Electronica",4,66,141,68,5,24,0,5,8,3660,"Baja","Presencial","Ninguna","NO","Caminando",44,"Regular","SI","NO","Riesgo_academico"
"681","E0681",21,"Masculino","Administracion",5,76,188,86,10,11,9,7,13,3000,"Baja","Presencial","Ninguna","NO","Auto",16,"Bueno","NO","NO","Academico_moderado"
"682","E0682",19,"Femenino","Industrial",2,79,64,80,13,9,2,7,0,19118,"Baja","Hibrida","Deporte","NO","Publico",31,"Regular","NO","SI","Academico_moderado"
"683","E0683",21,"Femenino","Administracion",7,68,266,87,10,10,5,6,0,17072,"Media","Presencial","Ninguna","NO","Bicicleta",17,"Bueno","NO","NO","Academico_moderado"
"684","E0684",25,"Masculino","Administracion",5,89,163,98,20,0,6,7,7,33142,"Media","Hibrida","Ninguna","NO","Caminando",62,"Bueno","SI","NO","Alto_desempeno_integral"
"685","E0685",22,"Femenino","Sistemas",6,81,235,86,13,12,4,7,0,18695,"Media","Hibrida","Deporte","SI","Caminando",30,"Bueno","SI","NO","Academico_moderado"
"686","E0686",23,"Femenino","Electronica",4,83,124,89,12,4,3,7,4,15980,"Baja","Presencial","Ninguna","NO","Auto",20,"Bueno","SI","SI","Academico_moderado"
"687","E0687",18,"Masculino","Administracion",3,74,121,82,8,4,8,6,15,15862,"Media","Virtual","Ninguna","NO","Bicicleta",36,"Bueno","NO","NO","Academico_moderado"
"688","E0688",22,"Masculino","Industrial",5,75,186,89,8,5,1,6,9,16824,"Media","Presencial","Ninguna","NO","Publico",19,"Regular","SI","NO","Academico_moderado"
"689","E0689",18,"Femenino","Civil",5,73,193,76,9,4,9,6,7,21743,"Baja","Presencial","Ninguna","SI","Publico",33,"Bueno","NO","NO","Academico_moderado"
"690","E0690",23,"Femenino","Sistemas",4,81,146,84,7,4,4,7,0,19576,"Media","Presencial","Ninguna","NO","Publico",35,"Bueno","SI","NO","Academico_moderado"
"691","E0691",22,"Femenino","Mecatronica",1,92,71,92,15,7,8,8,0,29266,"Media","Hibrida","Arte","NO","Publico",17,"Bueno","SI","SI","Alto_desempeno_integral"
"692","E0692",21,"Masculino","Civil",8,76,309,80,10,21,2,4,12,19528,"Baja","Presencial","Deporte","SI","Publico",40,"Regular","SI","SI","Jugador_digital"
"693","E0693",20,"Femenino","Civil",8,76,322,79,7,10,6,8,3,17455,"Media","Presencial","Ninguna","NO","Bicicleta",15,"Bueno","SI","NO","Academico_moderado"
"694","E0694",18,"Masculino","Sistemas",5,94,149,89,16,9,9,7,0,23833,"Alta","Presencial","Deporte","SI","Publico",61,"Regular","NO","NO","Alto_desempeno_integral"
"695","E0695",23,"Femenino","Electronica",7,73,292,86,4,19,4,4,3,13868,"Alta","Presencial","Deporte","NO","Publico",39,"Bueno","NO","NO","Jugador_digital"
"696","E0696",19,"Femenino","Sistemas",6,90,233,89,11,7,8,7,7,30654,"Media","Presencial","Voluntariado","NO","Publico",20,"Bueno","NO","NO","Alto_desempeno_integral"
"697","E0697",22,"Masculino","Sistemas",5,90,179,97,18,5,7,7,4,18240,"Media","Virtual","Deporte","SI","Caminando",62,"Regular","NO","SI","Alto_desempeno_integral"
"698","E0698",19,"Femenino","Mecatronica",6,89,220,99,16,4,4,7,1,15350,"Baja","Presencial","Ninguna","NO","Publico",34,"Bueno","NO","NO","Alto_desempeno_integral"
"699","E0699",20,"Masculino","Sistemas",5,95,187,100,15,6,7,7,2,12119,"Media","Presencial","Deporte","SI","Bicicleta",29,"Bueno","NO","SI","Alto_desempeno_integral"
"700","E0700",22,"Femenino","Administracion",8,82,284,85,13,0,4,7,10,19219,"Alta","Presencial","Ninguna","NO","Auto",62,"Bueno","NO","SI","Academico_moderado"
"701","E0701",24,"Masculino","Sistemas",2,85,80,97,18,3,6,7,14,20365,"Alta","Presencial","Deporte","NO","Auto",14,"Bueno","NO","NO","Alto_desempeno_integral"
"702","E0702",24,"Femenino","Civil",4,80,170,76,7,9,2,8,18,19821,"Baja","Presencial","Voluntariado","NO","Publico",15,"Limitado","NO","SI","Trabaja_y_estudia"
"703","E0703",19,"Masculino","Administracion",8,94,353,86,12,6,8,7,5,36457,"Media","Presencial","Voluntariado","NO","Caminando",41,"Bueno","NO","SI","Alto_desempeno_integral"
"704","E0704",22,"No especifica","Sistemas",6,60,231,70,0,21,0,8,10,14437,"Baja","Virtual","Ninguna","NO","Caminando",54,"Regular","NO","NO","Riesgo_academico"
"705","E0705",21,"Masculino","Sistemas",4,77,140,84,11,6,2,8,0,9041,"Media","Presencial","Deporte","SI","Publico",33,"Bueno","NO","SI","Academico_moderado"
"706","E0706",23,"Femenino","Electronica",6,82,224,76,10,12,5,7,0,14172,"Baja","Virtual","Cultural","NO","Auto",31,"Regular","SI","NO","Academico_moderado"
"707","E0707",22,"Masculino","Industrial",7,72,250,61,6,10,1,6,15,13501,"Baja","Presencial","Ninguna","NO","Auto",12,"Bueno","SI","NO","Riesgo_academico"
"708","E0708",24,"Masculino","Electronica",8,85,283,85,14,12,7,8,5,19443,"Baja","Hibrida","Cultural","NO","Auto",55,"Regular","SI","SI","Academico_moderado"
"709","E0709",22,"Masculino","Mecatronica",6,79,212,83,8,18,3,7,8,18831,"Media","Presencial","Ninguna","NO","Caminando",14,"Bueno","SI","NO","Jugador_digital"
"710","E0710",18,"Femenino","Administracion",6,81,227,82,8,26,4,7,0,8585,"Media","Presencial","Arte","NO","Publico",27,"Bueno","NO","NO","Jugador_digital"
"711","E0711",21,"Masculino","Civil",3,75,86,83,10,2,0,8,18,20491,"Baja","Presencial","Ninguna","NO","Publico",17,"Regular","NO","SI","Trabaja_y_estudia"
"712","E0712",19,"Masculino","Mecatronica",5,78,188,83,11,2,0,8,12,26776,"Baja","Presencial","Deporte","SI","Publico",18,"Bueno","NO","SI","Academico_moderado"
"713","E0713",21,"Masculino","Industrial",6,60,241,72,6,9,2,7,2,9963,"Baja","Presencial","Ninguna","NO","Auto",30,"Regular","NO","NO","Riesgo_academico"
"714","E0714",22,"Femenino","Electronica",5,84,168,92,18,2,9,9,0,22878,"Alta","Presencial","Arte","SI","Caminando",36,"Regular","NO","SI","Alto_desempeno_integral"
"715","E0715",24,"Masculino","Administracion",6,77,240,62,11,12,0,7,13,7717,"Baja","Presencial","Voluntariado","SI","Auto",35,"Regular","NO","NO","Academico_moderado"
"716","E0716",18,"Femenino","Mecatronica",6,79,216,75,9,23,2,6,10,9936,"Alta","Hibrida","Ninguna","NO","Auto",38,"Bueno","SI","NO","Jugador_digital"
"717","E0717",22,"Femenino","Mecatronica",5,82,163,84,10,6,2,7,4,14338,"Media","Hibrida","Deporte","SI","Auto",31,"Bueno","NO","NO","Academico_moderado"
"718","E0718",26,"Masculino","Sistemas",6,78,171,88,11,4,2,8,15,20646,"Media","Presencial","Ninguna","NO","Caminando",23,"Limitado","NO","SI","Academico_moderado"
"719","E0719",19,"Masculino","Sistemas",3,87,116,100,24,5,10,6,8,28865,"Media","Presencial","Voluntariado","NO","Auto",61,"Bueno","SI","NO","Alto_desempeno_integral"
"720","E0720",19,"Femenino","Industrial",4,59,167,85,4,12,2,5,6,17180,"Baja","Presencial","Ninguna","NO","Publico",40,"Bueno","SI","NO","Jugador_digital"
"721","E0721",18,"Masculino","Administracion",2,83,73,76,10,2,6,7,0,20555,"Baja","Virtual","Voluntariado","NO","Auto",10,"Bueno","SI","SI","Academico_moderado"
"722","E0722",23,"Masculino","Sistemas",7,82,252,75,10,3,6,6,33,20910,"Media","Presencial","Ninguna","SI","Auto",50,"Regular","SI","SI","Trabaja_y_estudia"
"723","E0723",20,"Femenino","Electronica",4,83,109,87,10,22,3,7,10,9349,"Media","Hibrida","Ninguna","SI","Auto",38,"Bueno","SI","NO","Jugador_digital"
"724","E0724",24,"Femenino","Industrial",8,66,313,85,3,4,2,7,11,14254,"Baja","Presencial","Ninguna","SI","Publico",37,"Regular","NO","NO","Trabaja_y_estudia"
"725","E0725",24,"Masculino","Administracion",3,74,124,94,10,9,3,7,14,20190,"Media","Presencial","Deporte","SI","Auto",21,"Regular","NO","SI","Academico_moderado"
"726","E0726",21,"Masculino","Civil",7,72,258,76,10,22,4,6,0,17269,"Alta","Hibrida","Ninguna","SI","Auto",11,"Bueno","SI","SI","Jugador_digital"
"727","E0727",18,"Femenino","Administracion",7,74,253,76,11,10,11,6,11,23576,"Baja","Virtual","Ninguna","NO","Auto",41,"Regular","NO","NO","Academico_moderado"
"728","E0728",24,"Masculino","Administracion",3,66,107,88,3,14,2,7,21,13234,"Baja","Presencial","Ninguna","NO","Publico",22,"Regular","NO","NO","Riesgo_academico"
"729","E0729",18,"Masculino","Administracion",6,66,209,71,0,8,4,6,22,3000,"Baja","Presencial","Ninguna","NO","Auto",54,"Limitado","SI","NO","Riesgo_academico"
"730","E0730",20,"Masculino","Mecatronica",3,72,110,91,4,5,4,6,35,14893,"Media","Hibrida","Ninguna","SI","Bicicleta",35,"Limitado","SI","NO","Trabaja_y_estudia"
"731","E0731",23,"Masculino","Electronica",1,86,36,89,10,0,9,8,0,29298,"Media","Presencial","Deporte","SI","Auto",6,"Bueno","SI","NO","Alto_desempeno_integral"
"732","E0732",22,"Masculino","Sistemas",4,84,129,92,11,4,5,8,16,16592,"Alta","Presencial","Cultural","NO","Publico",48,"Regular","NO","SI","Academico_moderado"
"733","E0733",22,"Femenino","Electronica",2,71,64,71,6,22,3,7,8,21586,"Baja","Virtual","Ninguna","NO","Publico",15,"Bueno","NO","NO","Jugador_digital"
"734","E0734",20,"Femenino","Industrial",3,67,108,75,12,7,4,6,17,20205,"Baja","Presencial","Ninguna","NO","Auto",5,"Limitado","NO","NO","Trabaja_y_estudia"
"735","E0735",22,"Femenino","Civil",2,74,49,76,10,25,2,6,12,21827,"Media","Hibrida","Ninguna","NO","Auto",24,"Regular","NO","SI","Jugador_digital"
"736","E0736",20,"Femenino","Administracion",6,70,220,71,4,20,4,8,0,26287,"Alta","Presencial","Ninguna","NO","Auto",46,"Bueno","SI","NO","Jugador_digital"
"737","E0737",24,"No especifica","Industrial",5,81,196,76,4,25,4,7,1,10416,"Media","Presencial","Ninguna","NO","Auto",22,"Bueno","SI","NO","Jugador_digital"
"738","E0738",19,"Femenino","Administracion",8,72,288,73,7,22,0,4,8,22985,"Media","Virtual","Ninguna","NO","Publico",50,"Bueno","NO","SI","Jugador_digital"
"739","E0739",22,"Masculino","Civil",10,83,376,82,6,25,0,6,2,16113,"Media","Presencial","Ninguna","NO","Auto",21,"Bueno","NO","NO","Jugador_digital"
"740","E0740",22,"Masculino","Civil",3,86,113,95,19,4,14,8,5,17414,"Alta","Presencial","Arte","SI","Caminando",47,"Bueno","SI","SI","Alto_desempeno_integral"
"741","E0741",22,"Femenino","Industrial",3,78,57,84,11,14,2,8,15,20387,"Media","Hibrida","Ninguna","SI","Publico",54,"Regular","NO","SI","Academico_moderado"
"742","E0742",19,"Femenino","Administracion",7,66,226,71,8,0,2,7,28,12543,"Media","Hibrida","Cultural","NO","Auto",61,"Bueno","SI","SI","Trabaja_y_estudia"
"743","E0743",20,"Femenino","Sistemas",3,62,119,56,6,13,1,7,25,5437,"Media","Presencial","Ninguna","NO","Publico",49,"Bueno","SI","NO","Riesgo_academico"
"744","E0744",21,"Femenino","Industrial",6,72,213,74,6,21,1,6,8,8712,"Media","Virtual","Arte","NO","Publico",11,"Regular","NO","SI","Riesgo_academico"
"745","E0745",20,"Masculino","Mecatronica",2,75,96,85,18,11,2,8,4,7667,"Baja","Virtual","Ninguna","NO","Auto",36,"Bueno","NO","NO","Academico_moderado"
"746","E0746",23,"Femenino","Mecatronica",6,76,234,82,15,9,7,8,5,24304,"Media","Hibrida","Ninguna","NO","Auto",43,"Bueno","NO","NO","Academico_moderado"
"747","E0747",22,"Femenino","Administracion",6,83,240,96,15,6,7,9,0,32595,"Alta","Presencial","Cultural","NO","Publico",20,"Regular","NO","SI","Alto_desempeno_integral"
"748","E0748",21,"Masculino","Electronica",8,75,289,72,4,22,3,4,30,12752,"Media","Hibrida","Ninguna","NO","Publico",45,"Bueno","NO","SI","Riesgo_academico"
"749","E0749",23,"Femenino","Administracion",4,72,162,74,4,24,4,6,18,3102,"Baja","Presencial","Ninguna","NO","Auto",37,"Regular","SI","SI","Riesgo_academico"
"750","E0750",20,"Femenino","Sistemas",7,96,245,92,17,8,6,8,6,8393,"Media","Presencial","Deporte","SI","Auto",31,"Bueno","NO","NO","Alto_desempeno_integral"
"751","E0751",18,"Femenino","Sistemas",5,91,201,96,23,7,12,7,10,30980,"Media","Presencial","Ninguna","NO","Bicicleta",26,"Bueno","NO","NO","Alto_desempeno_integral"
"752","E0752",18,"Masculino","Sistemas",7,85,234,95,19,8,4,8,0,9176,"Media","Hibrida","Arte","NO","Publico",27,"Bueno","NO","NO","Alto_desempeno_integral"
"753","E0753",22,"Masculino","Mecatronica",6,81,207,76,10,6,4,6,19,20775,"Alta","Presencial","Ninguna","NO","Caminando",27,"Bueno","SI","SI","Academico_moderado"
"754","E0754",21,"Masculino","Administracion",4,67,134,63,3,23,3,5,22,9260,"Baja","Virtual","Ninguna","NO","Auto",25,"Bueno","SI","NO","Riesgo_academico"
"755","E0755",20,"Masculino","Mecatronica",7,94,252,100,22,6,2,7,0,27792,"Alta","Presencial","Ninguna","NO","Caminando",23,"Bueno","SI","SI","Alto_desempeno_integral"
"756","E0756",19,"Masculino","Sistemas",6,70,234,66,6,20,2,6,28,5937,"Media","Presencial","Ninguna","NO","Publico",49,"Regular","SI","NO","Riesgo_academico"
"757","E0757",23,"Masculino","Sistemas",5,63,163,66,4,19,0,6,10,18067,"Baja","Hibrida","Ninguna","NO","Auto",40,"Bueno","NO","SI","Riesgo_academico"
"758","E0758",21,"Femenino","Civil",6,75,221,87,8,6,1,5,18,18868,"Media","Presencial","Ninguna","NO","Publico",27,"Regular","SI","SI","Academico_moderado"
"759","E0759",21,"Femenino","Industrial",8,63,295,69,1,14,0,6,20,8894,"Media","Presencial","Ninguna","NO","Auto",38,"Bueno","NO","NO","Riesgo_academico"
"760","E0760",21,"Masculino","Electronica",7,77,228,81,8,21,1,7,0,13327,"Baja","Presencial","Ninguna","NO","Publico",26,"Regular","NO","NO","Jugador_digital"
"761","E0761",23,"Femenino","Administracion",6,76,186,77,10,28,1,4,0,11991,"Media","Presencial","Ninguna","NO","Publico",5,"Regular","NO","NO","Jugador_digital"
"762","E0762",21,"Femenino","Mecatronica",1,77,44,79,7,26,1,6,11,17600,"Media","Presencial","Ninguna","NO","Auto",42,"Limitado","NO","NO","Jugador_digital"
"763","E0763",20,"Femenino","Industrial",6,72,223,79,10,5,3,6,24,11449,"Media","Hibrida","Ninguna","SI","Publico",40,"Bueno","SI","SI","Trabaja_y_estudia"
"764","E0764",21,"Femenino","Civil",4,63,124,64,10,11,2,6,29,9027,"Baja","Hibrida","Ninguna","NO","Publico",21,"Bueno","SI","SI","Riesgo_academico"
"765","E0765",22,"Femenino","Sistemas",5,81,173,79,10,18,3,7,3,20089,"Baja","Presencial","Ninguna","NO","Auto",6,"Bueno","NO","SI","Jugador_digital"
"766","E0766",23,"Femenino","Industrial",7,91,270,98,15,4,9,8,7,12772,"Media","Hibrida","Deporte","SI","Caminando",22,"Bueno","NO","NO","Alto_desempeno_integral"
"767","E0767",26,"Femenino","Mecatronica",2,84,63,79,11,26,0,7,11,10633,"Alta","Presencial","Ninguna","NO","Bicicleta",20,"Bueno","NO","NO","Jugador_digital"
"768","E0768",18,"Femenino","Administracion",5,95,211,97,9,8,8,6,0,16925,"Baja","Hibrida","Deporte","NO","Publico",68,"Bueno","NO","SI","Alto_desempeno_integral"
"769","E0769",18,"Masculino","Mecatronica",4,78,160,71,11,29,0,6,4,18630,"Media","Presencial","Ninguna","NO","Bicicleta",17,"Bueno","SI","NO","Jugador_digital"
"770","E0770",18,"Femenino","Mecatronica",4,77,156,79,10,14,2,7,11,24389,"Baja","Virtual","Deporte","NO","Publico",25,"Regular","NO","SI","Academico_moderado"
"771","E0771",18,"Masculino","Sistemas",7,70,253,72,11,12,0,6,5,16830,"Media","Virtual","Voluntariado","NO","Publico",44,"Bueno","NO","NO","Academico_moderado"
"772","E0772",21,"Femenino","Mecatronica",6,77,223,62,3,8,6,5,22,18019,"Media","Presencial","Ninguna","NO","Publico",25,"Bueno","SI","SI","Trabaja_y_estudia"
"773","E0773",19,"Femenino","Administracion",5,79,199,80,11,8,0,7,0,19224,"Alta","Presencial","Ninguna","NO","Publico",34,"Limitado","SI","NO","Academico_moderado"
"774","E0774",22,"Masculino","Industrial",4,78,153,86,10,0,6,7,1,12989,"Alta","Virtual","Voluntariado","NO","Publico",36,"Regular","SI","NO","Academico_moderado"
"775","E0775",19,"Masculino","Administracion",4,68,116,69,8,3,4,6,32,12239,"Media","Presencial","Ninguna","NO","Publico",56,"Limitado","NO","SI","Trabaja_y_estudia"
"776","E0776",21,"Masculino","Industrial",5,88,180,75,8,0,2,6,30,16739,"Alta","Presencial","Deporte","NO","Caminando",48,"Bueno","SI","NO","Trabaja_y_estudia"
"777","E0777",21,"Masculino","Sistemas",4,86,139,84,8,8,1,5,2,18593,"Media","Presencial","Arte","NO","Publico",16,"Limitado","NO","NO","Academico_moderado"
"778","E0778",21,"Femenino","Sistemas",4,73,152,89,6,22,5,7,6,21869,"Baja","Hibrida","Arte","NO","Caminando",50,"Bueno","SI","SI","Jugador_digital"
"779","E0779",20,"Femenino","Industrial",7,78,280,84,13,8,4,7,18,27784,"Alta","Hibrida","Ninguna","NO","Bicicleta",38,"Bueno","NO","SI","Academico_moderado"
