temperatura,presion,velocidad_linea,humedad,vibracion,consumo_energia,experiencia_operador,mantenimiento_dias,espesor_material,dureza_material,calidad
101.833,83.0811,97.7284,64.3298,0.9976,519.4032,18.8492,52.6124,9.5426,340.6215,Baja
137.7373,214.7689,85.8284,76.7504,7.7683,672.9769,11.4222,23.6563,13.7239,245.6868,Baja
124.0769,91.7378,55.0789,23.1326,3.7142,368.1617,15.9688,41.9372,7.4059,168.63,Baja
119.7016,160.6234,98.3279,40.7509,0.3939,264.3374,13.5088,5.2714,14.8282,337.3807,Alta
120.2484,175.3153,18.7639,39.6094,3.6325,654.9291,10.7708,42.7525,9.2994,411.4389,Alta
85.9491,186.8325,37.2759,30.2212,6.1064,310.4635,2.7039,58.3715,3.2478,224.9589,Alta
79.3592,197.0674,67.4402,40.2425,1.1925,171.9236,13.2119,32.2493,3.6601,110.3442,Alta
130.9361,123.0563,41.5006,41.6836,9.2403,100.4988,3.952,29.9094,11.0256,185.7376,Baja
131.0113,81.6964,93.5535,56.5319,0.7767,647.4875,8.8733,11.2391,1.7056,372.9591,Baja
136.7072,202.9854,15.9063,66.4593,9.3001,425.9339,12.9531,38.0273,7.7248,495.6386,Baja
141.3241,171.0616,59.4471,46.677,7.0714,777.0799,15.8624,35.4262,3.0751,105.3505,Alta
101.1342,222.14,63.178,70.3629,3.2971,437.6588,14.0159,39.116,7.0651,222.4614,Media
100.1516,219.636,68.7455,43.5316,3.9075,537.4031,13.7591,1.565,11.4988,124.8083,Media
129.8295,223.3654,33.01,40.3199,7.4081,466.3765,3.8318,32.9234,7.4234,226.5397,Baja
114.9964,162.4661,42.811,57.8832,6.0147,685.5173,7.5764,35.6961,3.2883,262.3657,Alta
120.1967,136.7168,85.9312,21.6601,6.7164,420.5252,1.8153,12.4518,4.527,468.3448,Alta
129.5793,214.5649,27.5448,25.5852,3.8916,967.3909,14.6701,12.5,6.1456,132.2243,Media
139.0005,156.72,84.4181,49.2579,4.8781,942.5323,19.0991,16.5731,1.9739,410.8536,Alta
83.7995,111.1852,60.639,86.0039,9.8987,863.2251,6.0181,42.7033,9.1807,258.2138,Baja
87.5583,225.3456,78.5969,70.5058,2.1392,928.2702,2.6662,36.376,9.5055,424.5051,Media
59.3982,230.0352,74.2247,26.1689,4.1786,504.2257,10.0358,50.7458,1.8701,305.3609,Baja
107.828,159.2727,28.676,79.2423,2.9182,582.7874,17.2773,17.7395,6.6324,115.7128,Alta
53.5942,92.869,61.1931,71.2611,7.6511,767.8833,11.4875,54.7241,6.796,478.4824,Baja
96.5598,145.9304,88.0951,62.7663,7.6401,726.5313,1.8888,44.6224,5.6735,133.0936,Media
104.2645,216.6014,48.8905,77.4205,2.9245,901.6107,19.5112,23.7007,8.8084,339.0734,Media
78.6541,233.3016,96.9932,48.2877,0.8139,744.6979,16.7443,5.7157,5.8434,451.0671,Baja
109.0833,114.5904,50.6994,35.5051,0.1143,998.0962,3.5003,15.419,6.8297,131.9079,Alta
53.05,91.3855,22.8507,55.8416,4.2745,413.6552,18.5142,57.4061,12.1653,321.5574,Baja
53.7348,229.1496,45.0491,58.4189,4.1034,849.698,9.5631,18.6218,3.2695,429.716,Baja
132.2601,146.1988,95.6532,57.6828,9.8839,727.8713,8.0661,19.7941,9.6676,494.5299,Media
86.0191,172.0994,38.7749,59.5552,4.698,722.2478,9.76,11.3753,8.0783,389.731,Alta
62.7061,244.5712,88.1288,86.4093,2.5642,393.252,16.8569,48.411,5.271,211.3338,Baja
102.2243,91.316,89.3126,83.1572,8.9123,807.0416,13.5301,16.5387,11.1855,379.8281,Baja
126.9994,190.2141,41.5168,81.3002,4.9107,910.3384,2.1257,19.8155,8.7166,382.3067,Media
71.5821,92.5979,17.4932,76.0992,5.9918,296.6936,19.1945,24.8609,7.6831,379.9864,Baja
112.289,143.8297,75.2102,86.04,0.9567,662.9472,3.8079,26.0237,10.3474,441.7042,Alta
58.5347,216.6485,38.0361,26.8946,3.8292,452.9213,15.1658,24.6804,12.2321,134.952,Media
55.1682,153.6903,80.4631,38.5586,9.4422,990.5933,13.0866,30.2246,14.6174,143.3679,Media
103.1355,249.521,49.8389,54.6539,5.8951,530.9495,4.563,48.8708,9.8109,356.2468,Baja
104.0635,175.0401,53.674,79.2574,3.445,305.4882,4.2439,49.1571,13.2422,481.5524,Alta
113.743,134.5976,80.0118,55.3616,6.2567,443.6719,17.5362,47.8988,1.0153,286.3355,Alta
122.6091,117.4189,44.4127,72.3624,9.1041,688.4546,8.9742,6.0675,8.4233,484.2251,Baja
147.5852,139.5885,49.8815,29.7272,2.7399,168.4804,13.437,47.9807,4.0051,475.2341,Alta
101.63,143.3307,43.8571,37.669,5.0512,643.2417,10.5773,7.2151,2.3187,461.1639,Media
82.2956,91.6813,43.0606,71.2243,9.5869,938.1023,14.8197,7.4834,8.4476,463.9404,Baja
129.5186,142.8276,57.3352,31.5314,1.724,865.3265,10.1056,56.8718,11.4556,459.3275,Alta
77.0832,158.9205,82.792,44.5949,7.1966,160.9062,6.4602,49.1639,6.7718,427.9558,Alta
93.8971,202.8654,42.5591,38.5406,6.1448,994.0509,7.9043,33.1446,10.3815,377.9916,Media
57.8456,191.644,57.1829,44.4903,6.7968,728.8542,17.3225,52.4982,7.8561,109.7633,Media
52.5351,200.4902,70.3655,69.5827,3.5122,246.0527,9.8927,59.3619,7.1192,152.9014,Media
146.2648,81.4218,34.2496,45.7493,3.1388,111.1745,5.0555,36.6385,5.0636,153.6928,Baja
133.598,117.0035,34.9771,58.8684,6.8421,254.1544,18.7575,36.7739,6.3563,109.4161,Media
119.5974,192.4863,94.0072,26.9952,2.1554,854.3583,16.1354,45.2656,5.8971,146.6807,Alta
90.8953,162.2782,75.1181,76.3512,4.1965,119.4754,2.0577,13.9283,10.0466,467.8986,Alta
67.3294,80.9033,61.9468,45.8922,1.8817,309.8326,19.9799,10.0275,2.6243,365.5217,Baja
65.6437,216.7641,68.2948,65.3974,0.083,781.575,14.2036,45.5748,2.2969,224.8292,Media
75.0243,211.3776,12.6369,70.7773,9.7006,627.4995,4.0451,20.6943,10.2402,417.344,Baja
104.9227,173.2313,65.6293,34.6763,4.317,804.4621,5.5062,8.1042,8.6482,295.3478,Alta
121.4596,91.2988,55.8558,81.9272,9.6935,771.5355,14.1565,18.8927,7.0228,156.8508,Baja
116.0197,210.3076,59.1175,63.1357,1.4032,145.5412,15.8155,21.5182,3.1342,453.8008,Media
77.9934,179.2313,42.3481,50.0108,5.8737,903.2603,5.5417,57.9137,6.7544,235.4648,Alta
145.4865,212.9332,17.3327,32.7635,2.0097,304.3287,5.8824,41.8776,12.0562,379.5437,Media
123.7897,207.797,27.4005,85.9611,7.9007,598.0532,6.8353,31.8514,13.4547,216.2377,Baja
105.4354,216.5104,95.567,72.8548,7.837,679.8593,12.3623,58.1324,10.8361,300.0285,Baja
111.1721,168.0614,46.783,34.5617,1.1261,251.7654,4.2645,54.1884,1.8388,426.5011,Alta
91.96,103.8552,52.0015,43.6398,9.1206,978.6081,2.9806,30.7201,10.3857,162.7109,Baja
74.7731,194.0968,14.7439,76.6772,1.9463,539.3404,13.8984,54.3408,4.3738,490.9006,Alta
85.5973,185.4805,13.381,68.6974,6.1298,151.8784,15.8029,24.2583,5.4135,128.0864,Alta
125.7846,206.183,74.5463,73.6049,9.8563,943.5358,10.5177,13.8252,3.7422,313.6036,Baja
51.4393,108.8798,58.4285,50.8841,8.824,627.6411,7.9128,13.9607,11.8606,466.4102,Baja
61.6073,113.1458,55.7835,70.1533,9.5656,729.2739,9.2088,39.7389,10.0804,478.2776,Baja
54.6003,231.3696,31.8812,47.0546,3.426,572.6582,8.3797,30.0642,9.5657,192.8436,Baja
54.0729,207.4962,77.0276,34.7884,1.0558,851.2642,19.2397,39.5371,10.3516,157.594,Media
135.5461,234.3988,25.1413,64.2874,1.8835,129.8201,15.5937,41.1646,4.3148,389.7612,Baja
120.3658,208.9816,27.0941,88.321,5.0049,341.5405,4.9537,1.3394,7.225,116.7894,Media
97.4174,181.5164,51.4641,41.7421,7.9323,522.6835,8.2996,3.2424,9.8656,294.0956,Media
59.7834,191.2026,35.7652,52.2679,1.5015,168.9433,11.3362,31.9607,9.9123,418.5421,Alta
99.1616,231.1517,32.2717,67.1801,6.5973,735.316,12.6467,11.4621,12.0859,324.1019,Baja
97.3472,178.3971,68.0714,57.9054,3.2358,454.2971,9.8955,37.952,5.0195,175.2053,Alta
67.3202,187.5065,68.5875,79.0399,3.412,345.4012,16.3924,33.1311,11.7847,294.8177,Alta
93.3852,106.601,84.2065,73.322,6.6192,103.041,15.5845,35.1456,7.1626,468.5099,Media
89.8505,160.5666,47.5938,24.0808,4.67,747.8473,10.598,18.1473,10.3824,346.8852,Alta
111.585,201.7875,16.5777,89.8895,8.1203,850.4284,17.2342,38.3906,7.3801,388.5963,Media
113.5094,126.0603,34.63,72.6682,1.5592,455.5365,15.2707,49.7696,14.2805,234.5056,Alta
54.5304,114.3832,98.2005,80.4732,7.8995,607.7962,15.7931,59.8843,3.5102,175.3935,Baja
87.4613,133.3506,63.6633,65.5838,0.6424,304.918,19.1716,50.3067,10.4501,202.2569,Alta
112.586,121.0551,73.8763,79.94,1.9405,659.9779,6.0629,33.4499,9.0715,313.271,Alta
100.3136,116.5351,10.6622,27.8668,6.5615,110.9237,6.0853,11.6058,3.4182,212.0881,Media
135.649,152.2246,56.6385,44.3416,8.5493,539.7795,17.8901,40.8868,1.9241,316.7859,Media
115.8694,234.3325,13.3776,81.3495,2.5268,679.7849,15.6723,56.2592,12.188,383.1168,Media
66.2934,166.2001,61.2307,34.1159,3.2719,926.3726,18.6044,12.712,3.2043,393.7584,Alta
57.0569,111.9465,92.8694,25.4769,5.3712,443.2022,2.1995,15.3597,3.6111,165.874,Media
114.2419,93.0852,97.1577,75.1683,2.1157,788.6712,12.9274,8.9405,14.6981,400.1723,Media
52.6511,198.3465,58.6497,78.484,8.1116,637.9183,3.7479,44.2033,11.0417,369.0753,Baja
108.5776,145.0758,51.2384,31.3857,7.7364,934.3109,10.574,24.3937,4.5068,104.8021,Media
144.023,219.7113,95.0515,79.8042,1.4529,458.5399,3.9592,3.7617,9.2733,123.5489,Media
107.5474,192.1168,70.6249,68.0737,4.6383,387.1858,3.4335,52.497,8.4776,358.4998,Alta
88.817,215.361,15.8409,56.4058,7.7483,898.4278,1.2312,33.4603,12.8226,253.4816,Baja
114.3288,126.2308,51.9153,78.1175,3.3733,144.32,12.9745,19.8657,11.2105,158.4416,Alta
95.8253,197.701,31.6221,49.3474,6.3311,222.7469,7.8214,20.639,12.6441,117.7586,Alta
104.5617,124.8905,52.2824,33.5796,0.5021,174.164,2.9986,17.4151,3.9611,163.7593,Alta
144.1465,239.6416,50.9919,39.9397,6.0869,858.799,7.1339,27.3288,9.9631,483.0056,Baja
88.6103,188.1836,62.393,55.3615,1.5265,109.5467,4.2099,20.2225,1.5634,391.0263,Alta
146.1191,135.167,42.1093,57.1932,8.3058,875.4914,18.8922,32.8768,1.9652,311.0822,Baja
140.5351,125.817,24.7843,76.3907,3.5545,506.141,7.0801,46.411,10.9894,476.6162,Media
69.5791,112.4575,55.3347,75.3947,2.8155,103.6228,7.3451,40.4677,1.3419,347.6442,Media
56.9361,198.089,84.7183,60.6957,8.4089,461.4807,16.9573,17.6674,9.1167,390.2581,Baja
60.0778,117.1817,69.7611,74.655,0.5014,268.1208,13.3074,31.7245,12.7657,213.0607,Media
51.8222,181.2016,40.4531,33.4241,3.9661,661.9604,14.4933,50.4076,6.3192,335.5927,Alta
59.4443,124.988,94.1971,23.5045,3.7,711.4229,13.084,4.0924,1.6278,157.3909,Media
118.3007,192.5347,92.0987,81.1544,2.848,538.7748,18.9777,4.6978,10.9939,261.7933,Alta
57.1189,218.5398,28.8414,25.2888,9.1175,136.4676,4.933,33.3702,14.0156,113.2961,Baja
81.8976,212.2643,13.5476,37.2682,7.5093,690.5159,19.7917,38.3469,11.0404,186.6512,Baja
134.4875,209.3447,76.7178,68.6723,0.6392,857.8349,16.7882,12.6848,9.0983,129.9475,Media
52.3272,111.9128,84.4849,48.6614,7.1469,748.2918,12.1905,44.7132,4.2204,255.1115,Media
131.4468,95.0254,97.1078,81.342,5.273,846.9621,13.5851,38.7758,1.2153,437.2141,Baja
78.1855,198.8213,90.0853,40.8586,9.0087,280.4586,13.3277,55.3974,10.7254,251.1736,Baja
61.8165,142.619,64.0481,20.831,3.1295,899.9991,2.1095,10.1373,4.2344,432.6559,Alta
119.6737,153.4989,57.7047,41.0459,5.7416,389.9741,5.1423,45.0825,13.0143,362.5993,Alta
112.8943,85.2953,12.5057,60.4653,5.0076,112.0643,19.2679,5.0186,7.5291,303.8118,Baja
137.7472,124.128,32.1991,46.3157,4.8956,859.0525,11.1529,33.9175,8.4289,194.7567,Alta
123.5071,85.725,51.3653,57.4411,4.5611,947.6391,8.1887,33.1137,11.5551,468.8624,Baja
130.3481,229.4616,66.5654,81.3619,2.0563,690.0024,15.4787,23.3031,11.912,121.6803,Baja
78.2035,121.3774,60.1527,83.874,7.5571,308.293,10.9659,50.6743,9.9971,375.5652,Media
67.744,174.7473,76.8372,38.6182,4.5134,326.57,1.2501,0.2622,14.138,348.496,Media
125.0615,86.6265,35.179,52.3498,9.5852,519.9336,14.9885,31.2108,14.7522,276.4166,Baja
130.6835,193.3641,60.8457,58.4401,2.6081,908.048,14.9121,13.0292,14.2564,196.1284,Alta
149.0505,134.9146,17.9328,86.4379,6.8274,234.6379,4.1378,44.6099,12.5385,272.2784,Media
91.2618,232.6463,47.2299,89.9032,9.4072,843.3763,19.1765,2.584,10.8788,449.1091,Baja
87.2018,230.9801,77.5145,36.4785,6.6346,362.1725,5.2543,49.8933,10.2866,434.7064,Baja
127.6413,135.2994,72.4061,70.8886,8.7127,827.7276,9.6972,50.2855,2.4525,476.5525,Media
84.0804,233.1634,99.1578,46.4622,8.2748,928.2441,3.18,49.972,4.8008,223.1173,Baja
143.0757,249.3468,35.0102,20.5676,3.6012,484.7445,12.4624,9.1541,1.0796,254.8417,Baja
135.8413,220.3207,54.837,20.6477,6.0012,428.5456,8.1336,37.8244,2.9237,107.4905,Baja
92.8994,223.6281,39.6577,52.2396,1.5626,821.9992,7.7103,0.862,7.1492,477.18,Alta
125.0871,122.3315,49.6543,54.1834,5.3553,576.5346,16.7126,50.8778,3.0515,231.756,Alta
125.4543,178.0394,87.1255,21.5799,2.3042,716.0041,1.1817,43.3785,13.6233,261.6655,Alta
60.3124,91.4335,71.5788,68.0849,7.4374,660.5463,16.161,31.8692,12.2798,463.1218,Baja
140.2553,96.136,89.4197,40.5802,5.2806,237.6,11.8575,43.8355,2.0026,310.6394,Baja
100.5252,249.8117,28.316,59.1925,4.1123,860.3113,19.7359,5.6594,4.4848,326.4698,Baja
132.6457,135.5287,88.6025,41.0643,2.688,276.1976,12.1994,31.7193,12.467,170.4931,Alta
82.005,207.1913,15.3786,31.6994,9.987,939.0539,2.0522,17.4766,12.2426,299.464,Baja
139.5523,217.1331,89.9739,48.5022,0.7171,325.5142,1.9623,58.3572,14.2363,467.2834,Baja
88.9202,225.864,39.6166,36.2591,0.4356,760.4929,17.7799,51.4271,14.9657,323.4872,Alta
51.0838,249.5968,38.3129,57.4361,2.1726,356.1899,16.9831,43.9965,14.6678,202.0465,Baja
140.5382,121.0544,56.088,33.918,9.7107,386.0069,7.5719,56.0249,6.7419,112.4723,Media
59.1287,86.8596,94.6621,55.5884,9.7924,379.0017,12.7426,20.8106,4.5046,234.5207,Baja
81.9314,149.9026,14.3003,31.0165,6.5493,773.103,10.3022,54.0528,11.6177,329.0364,Alta
145.0062,102.1137,41.7008,66.9682,8.8011,601.1336,19.3761,19.5143,5.1898,117.0453,Baja
145.0607,83.8124,87.0915,72.7756,2.1396,894.6572,19.0493,43.9678,12.2896,343.917,Baja
107.3438,141.2726,45.6449,27.7276,9.7204,376.6354,19.6929,44.185,8.4754,309.3655,Media
113.1837,213.2355,27.9241,52.7462,1.4278,722.7933,17.4625,1.101,12.115,413.3742,Alta
94.8446,176.2507,48.2315,24.961,1.0113,777.6537,18.2815,21.6636,4.8623,111.5553,Alta
79.3211,133.1723,44.6997,61.8728,1.1221,236.3339,5.1283,1.166,8.1124,412.3389,Alta
82.8665,191.2381,92.3875,38.5083,5.7313,460.5304,16.7891,59.8255,8.8963,308.3508,Alta
117.2518,119.4431,78.5741,56.9337,7.8097,534.5357,14.4683,7.3318,14.2035,248.2117,Media
125.2375,82.4448,55.4604,56.2223,3.6667,420.1187,19.2929,32.5687,4.7324,486.1532,Baja
129.1579,209.9401,98.9534,84.7048,9.779,389.9013,11.854,47.4334,14.1136,164.0478,Baja
128.9618,186.0363,51.875,58.4358,4.3442,717.7779,2.6182,12.0758,12.268,316.53,Alta
59.1206,209.5914,15.2414,60.8099,1.5045,294.2798,12.3506,29.1032,11.2325,228.3926,Media
99.442,86.6195,33.6047,48.1157,4.6597,738.4517,14.045,36.4457,12.0162,310.9946,Baja
55.7559,222.3103,49.2463,86.4356,6.7904,941.5398,5.1861,9.6123,9.476,320.9102,Baja
104.9529,185.3195,24.1212,74.403,8.3223,608.6778,8.4882,46.7133,4.4171,135.7793,Media
94.1531,175.7772,95.2809,39.9784,4.5877,650.2908,12.3716,17.9602,3.6529,364.4541,Alta
138.7704,186.1844,79.0164,79.0947,5.9361,162.0394,8.108,12.6614,13.1288,353.7926,Media
85.0915,226.9537,34.1458,50.2677,2.6734,878.0292,8.124,33.4973,11.152,407.7869,Media
61.7067,179.7792,63.1724,78.0067,6.4592,356.903,3.5286,24.6188,3.9849,136.2634,Media
64.2992,178.7616,74.9304,77.6022,9.8597,653.546,18.8742,55.2172,9.6113,218.9034,Baja
126.1511,248.4155,94.7151,33.2209,0.4905,981.201,15.2594,52.8038,7.2657,360.0442,Baja
111.8218,208.6441,89.3472,69.0799,8.8653,635.9523,1.0236,29.001,3.2212,154.6923,Media
60.1123,155.1899,56.3673,40.345,5.6228,752.2385,15.5467,21.5558,8.446,371.0393,Alta
58.4107,200.2575,79.7187,40.8245,2.521,500.7877,15.0561,19.5311,4.9413,123.6107,Media
120.0969,146.1692,60.593,40.7444,9.5489,154.3293,1.1849,16.0538,2.3474,233.9726,Media
57.2763,118.9088,59.7434,70.7898,4.8335,817.8394,8.0225,32.6729,7.5374,438.6844,Media
132.186,181.4648,20.3268,36.0878,3.3169,131.499,12.5282,48.2987,9.2615,409.7165,Alta
120.6242,237.791,21.3524,20.0634,1.815,730.592,9.6023,18.6454,1.6567,357.9043,Baja
58.1349,237.9537,57.658,70.0666,2.4445,120.6294,15.7817,11.4056,6.6293,448.1834,Baja
58.4838,138.1239,34.1975,31.9829,8.3285,876.0747,9.0837,28.529,4.6073,383.7078,Baja
148.664,169.7052,11.8933,27.3138,6.1441,241.8724,3.9234,4.1421,1.4291,307.75,Media
87.4271,115.9781,75.0555,36.6261,9.1325,562.8443,19.5519,42.0767,2.7593,491.887,Media
87.0642,249.2573,12.9238,46.593,2.3197,637.4356,5.5988,31.1015,2.9465,377.9424,Baja
131.28,246.79,63.5749,53.3134,1.2114,511.7909,14.6362,29.7825,3.5602,340.5469,Baja
144.7249,190.4165,58.5274,23.1199,0.0609,406.6871,3.72,18.0267,12.2473,263.5482,Alta
148.6001,216.7504,97.1933,87.9401,5.0786,521.0329,7.2512,54.2804,7.1529,460.965,Baja
125.3378,201.567,53.5792,70.1244,9.9831,380.2742,9.3985,5.4292,3.0592,218.2836,Baja
87.626,180.8369,15.7241,42.6236,6.9497,494.3101,4.6524,52.1894,2.4042,103.6878,Alta
58.3501,89.0692,59.6519,42.3088,3.0839,423.0217,9.5492,22.6023,5.1712,178.6962,Baja
127.7147,157.3099,85.6987,51.398,8.7686,609.5843,3.9861,52.8374,12.1722,143.807,Media
105.8404,194.7137,99.7164,63.8371,7.8172,314.1317,11.6211,43.7257,6.1024,227.5975,Media
92.4222,195.1804,48.7309,30.2461,0.1542,989.7909,13.6106,6.2502,3.2386,430.3515,Alta
140.6354,143.4308,38.8269,33.2251,8.1686,550.783,2.1863,49.8922,6.6576,360.6119,Media
61.1197,240.0876,91.5988,80.1604,3.0053,274.7459,17.5515,40.9306,8.7744,167.5922,Baja
99.2625,108.4507,27.2118,37.9378,1.4967,529.3601,4.5177,1.9381,1.4142,415.5287,Alta
51.1354,165.0611,65.3886,46.6136,2.2633,879.7736,5.2819,8.0222,9.787,301.6879,Alta
96.8661,197.4503,46.5143,80.989,4.6858,119.6261,13.5656,38.1377,6.5314,305.0858,Media
55.6303,198.5131,13.6974,66.4203,4.2487,711.5987,9.9063,39.756,1.1362,244.8449,Media
61.8818,190.2686,41.256,43.9198,2.8889,593.171,10.4885,44.7991,10.4345,445.8465,Media
61.7526,126.799,33.8706,67.859,1.7222,252.6022,3.4349,43.2147,10.9734,227.3309,Alta
114.921,106.5551,71.7482,21.3778,7.6223,835.7288,16.309,39.5712,9.8038,137.6559,Baja
124.6045,188.1099,95.3911,71.495,9.9011,431.9962,12.724,45.9743,5.787,221.0916,Media
108.3369,181.8814,34.1242,54.0911,7.7779,364.4218,3.5723,34.5051,8.4145,386.1414,Alta
146.2173,110.4905,83.0319,76.9228,2.9594,845.3127,8.106,15.6475,6.4202,363.0328,Media
87.4871,199.8737,14.9824,86.8246,2.4481,674.6725,16.3978,54.7426,10.8087,175.2069,Alta
78.5712,157.3792,58.4309,84.8052,2.1767,908.4332,11.7987,1.0928,9.1701,144.7137,Alta
136.8599,193.5193,16.3495,83.6486,1.367,666.8953,3.0643,21.9937,2.1452,364.3463,Media
72.3596,222.3524,94.063,55.8519,5.5133,766.7359,8.0828,43.7322,10.0033,370.5507,Baja
146.3223,108.8538,78.9716,45.2099,6.054,852.8013,5.6112,25.6294,10.6213,246.4599,Baja
51.2154,83.2546,69.2155,52.5525,7.055,149.2657,10.8318,1.4901,6.1898,437.1206,Baja
146.9879,212.4474,84.1507,68.2927,6.8021,798.4441,17.0239,3.9589,13.261,491.2821,Baja
54.316,183.6486,68.2768,81.8798,2.9233,652.3358,9.2891,38.9182,12.8022,182.2581,Media
139.1143,198.9387,97.205,34.489,3.3031,162.557,9.2335,57.8919,3.4523,330.8275,Media
102.7701,222.4863,74.2562,84.2735,6.8151,557.7201,18.2017,33.1118,13.6597,102.1385,Baja
149.2965,216.4779,93.2193,77.0626,3.4945,174.2123,11.9475,30.4055,7.1722,385.2218,Baja
57.3797,243.3564,56.5419,88.5199,2.1262,762.3525,11.7576,19.0995,11.1325,265.7128,Baja
105.3854,171.109,20.5358,81.6176,3.7434,591.8515,5.9763,15.4014,12.3974,177.3077,Alta
146.9303,163.0443,57.536,39.5956,2.7208,958.2162,12.5467,1.2591,8.0716,400.8888,Alta
102.3098,148.3208,21.4186,27.4169,0.8831,264.8218,11.9423,16.3773,6.5874,424.2595,Alta
112.9399,106.1275,63.3244,27.8569,8.3014,645.4301,8.5402,26.9466,13.8163,144.4666,Media
119.5749,177.3432,53.4244,40.3856,8.5311,290.4239,19.8232,11.877,4.2319,116.3983,Media
95.4541,127.0921,66.0318,62.9929,2.1975,652.6585,17.7559,5.2409,4.5976,233.6314,Alta
112.7558,236.6223,10.9042,76.3024,0.6477,750.3847,15.2421,43.0637,6.0627,350.3962,Baja
108.4314,179.1424,27.5356,82.9475,7.3883,750.0739,11.2096,53.6772,13.0325,417.3678,Media
140.1158,180.7828,54.2197,63.6627,2.1153,833.5666,9.7791,56.2063,14.143,318.425,Alta
54.5446,140.3372,95.5453,20.3942,3.9344,868.1952,4.5131,37.0799,4.0809,332.2995,Alta
78.0963,88.8382,44.5248,33.0422,0.6414,169.5446,6.809,3.1665,13.0942,419.9433,Baja
145.0411,85.3964,48.1935,26.9808,2.2627,408.9404,15.7053,44.4518,4.6148,311.5373,Baja
139.0264,151.967,74.3226,45.4327,7.929,718.4103,9.6212,6.6057,14.589,344.4618,Media
95.5657,94.3761,64.3413,55.0946,8.044,548.7277,17.7631,40.1849,9.3637,306.4869,Baja
112.0133,183.164,36.9034,23.0378,2.0708,271.6084,3.8103,46.762,1.0992,452.1833,Alta
77.7381,229.7654,46.9735,44.3935,3.3591,597.4386,10.6586,43.5519,1.4778,194.2066,Baja
68.8121,230.0955,29.593,32.5426,1.3424,466.6921,13.2923,57.113,3.0648,205.5974,Baja
96.3698,192.0377,96.9419,65.2949,0.7417,451.0344,10.8201,44.2888,3.626,151.1846,Alta
85.3352,115.9094,21.7571,52.4991,9.9217,828.7783,17.8953,41.5926,11.7467,427.7867,Baja
108.3656,226.7095,43.4653,54.6722,6.5559,466.8385,19.8017,15.7046,4.1187,264.7109,Baja
57.7735,230.6359,12.3255,49.9384,5.421,123.8091,3.2009,55.4861,14.568,239.1576,Baja
147.4395,113.4311,29.9602,86.9214,7.655,152.257,3.4691,10.7726,9.9056,492.5395,Baja
148.6211,205.3624,80.2424,35.0315,8.4008,870.6196,3.4762,54.2938,10.6952,470.7213,Baja
119.8162,128.7083,28.1058,56.1665,8.0671,964.5407,13.9424,18.7598,4.0494,488.7951,Media
103.6096,216.4489,17.2057,71.5212,0.1654,719.5684,8.0808,7.8098,13.4979,156.9196,Alta
80.9528,249.5304,52.7008,58.9791,1.8681,427.9315,14.933,49.601,10.3494,456.5007,Baja
131.3795,85.1044,10.8972,85.0315,6.5491,944.7403,8.704,0.1497,13.1017,231.4838,Baja
118.4731,232.5522,17.629,46.4578,3.7576,696.5228,12.9245,49.9253,14.3907,105.0627,Baja
66.2617,185.8472,82.6863,52.4573,9.8248,859.9002,15.6273,15.7387,2.759,256.5193,Media
141.0927,245.475,79.4326,26.1966,6.654,789.2671,11.4161,53.0833,2.3522,303.6785,Baja
132.2537,159.0516,92.3625,62.6299,9.5655,441.2254,11.2506,41.4888,12.2477,143.2882,Media
144.98,224.0559,86.9064,40.1748,2.0145,530.832,2.6765,39.971,13.1258,315.071,Media
122.572,90.607,71.4858,31.2216,8.6396,267.5189,8.8049,21.9192,9.1727,427.7854,Baja
111.3415,136.9974,14.71,58.1172,3.2135,362.8127,11.3698,3.5642,6.124,251.0604,Alta
91.8243,91.3928,80.4564,57.2617,9.8956,800.3131,9.7776,49.8044,10.1368,241.0579,Baja
143.2728,245.8083,86.096,25.311,1.5769,904.5806,18.1149,10.2542,5.2793,235.5242,Baja
136.6064,218.8856,81.9174,68.8751,5.1634,752.0144,18.2241,22.3355,4.3374,469.2378,Media
54.5219,224.9331,55.7631,63.6641,7.9284,518.6563,16.6164,36.0213,7.834,119.5032,Baja
52.6367,239.4541,30.9612,33.2312,4.3264,177.8583,8.1307,28.9352,4.0262,278.0305,Baja
87.6463,94.4676,86.0797,52.8604,4.6808,151.2532,14.6287,11.9196,7.7719,205.8398,Media
131.0553,145.5516,75.4447,70.4226,9.8636,436.893,8.5105,8.437,14.3925,457.5228,Media
148.7276,92.0759,98.2685,57.0605,4.2531,517.4395,5.4193,7.3948,12.757,138.4209,Baja
65.0417,115.8348,24.0123,47.6842,6.0407,648.2086,7.5152,51.7805,14.1828,264.5771,Media
109.4131,118.9922,30.3098,42.5637,0.5454,105.8406,2.3483,1.8936,12.2886,262.7265,Alta
88.0891,159.7482,29.0618,62.7276,8.4221,990.7506,7.3038,58.6209,5.9665,455.3578,Media
146.9914,125.6556,81.3286,85.7376,6.4817,427.545,9.7541,11.9117,12.3686,186.1974,Media
134.2119,97.1663,26.8217,67.0221,4.0402,863.2852,19.1541,6.6193,13.9208,357.9582,Baja
133.8329,108.4735,15.9994,25.2322,0.1617,581.47,6.9548,34.6183,14.2585,153.7625,Alta
96.8693,105.0368,99.8705,52.2479,5.9167,217.3955,18.1466,4.7992,10.5648,481.5903,Media
